transaction_id,timestamp,branch,item,category,qty,unit_price,line_total,ticket_total,discount,tax,void,comp,refund,payment_method,staff
T20260409-02974,2026-04-09T13:20:00,MAIN,Flat White,other,1,22.00,22.00,22.00,0.00,3.30,0,0,0,mada,S003
T20260409-02975,2026-04-09T12:41:00,MAIN,Flat White,other,1,22.00,22.00,42.00,0.00,6.30,0,0,0,mada,S005
T20260409-02975,2026-04-09T12:41:00,MAIN,Cappuccino,other,1,20.00,20.00,42.00,0.00,6.30,0,0,0,mada,S005
T20260409-02976,2026-04-09T17:02:00,MAIN,Cappuccino,other,1,20.00,20.00,30.00,0.00,4.50,0,0,0,visa,S005
T20260409-02976,2026-04-09T17:02:00,MAIN,Bottled Water,other,2,5.00,10.00,30.00,0.00,4.50,0,0,0,visa,S005
T20260409-02977,2026-04-09T13:27:00,MAIN,Iced Americano,other,1,16.00,16.00,128.00,0.00,19.20,0,0,0,cash,S001
T20260409-02977,2026-04-09T13:27:00,MAIN,Latte,beverage,1,18.00,18.00,128.00,0.00,19.20,0,0,0,cash,S001
T20260409-02977,2026-04-09T13:27:00,MAIN,Dessert of Day,other,2,28.00,56.00,128.00,0.00,19.20,0,0,0,cash,S001
T20260409-02977,2026-04-09T13:27:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,128.00,0.00,19.20,0,0,0,cash,S001
T20260409-02978,2026-04-09T14:44:00,MAIN,Croissant,other,2,14.00,28.00,48.00,0.00,7.20,0,0,0,mastercard,S002
T20260409-02978,2026-04-09T14:44:00,MAIN,Cappuccino,other,1,20.00,20.00,48.00,0.00,7.20,0,0,0,mastercard,S002
T20260409-02979,2026-04-09T18:11:00,MAIN,Mocha,beverage,1,24.00,24.00,24.00,0.00,3.60,0,0,0,cash,S001
T20260409-02980,2026-04-09T09:45:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,cash,S003
T20260409-02981,2026-04-09T19:40:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,cash,S002
T20260409-02982,2026-04-09T19:07:00,MAIN,Breakfast Set,food,1,45.00,45.00,50.00,0.00,7.50,0,0,0,visa,S001
T20260409-02982,2026-04-09T19:07:00,MAIN,Bottled Water,other,1,5.00,5.00,50.00,0.00,7.50,0,0,0,visa,S001
T20260409-02983,2026-04-09T11:28:00,MAIN,Latte,beverage,1,18.00,18.00,39.00,0.00,5.85,0,0,0,mada,S001
T20260409-02983,2026-04-09T11:28:00,MAIN,Iced Americano,other,1,16.00,16.00,39.00,0.00,5.85,0,0,0,mada,S001
T20260409-02983,2026-04-09T11:28:00,MAIN,Bottled Water,other,1,5.00,5.00,39.00,0.00,5.85,0,0,0,mada,S001
T20260410-02984,2026-04-10T14:51:00,MAIN,Mocha,beverage,1,24.00,24.00,74.00,0.00,11.10,0,0,0,cash,S004
T20260410-02984,2026-04-10T14:51:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,74.00,0.00,11.10,0,0,0,cash,S004
T20260410-02984,2026-04-10T14:51:00,MAIN,Mocha,beverage,1,24.00,24.00,74.00,0.00,11.10,0,0,0,cash,S004
T20260410-02985,2026-04-10T19:30:00,MAIN,Croissant,other,1,14.00,14.00,98.00,0.00,14.70,0,0,0,mada,S003
T20260410-02985,2026-04-10T19:30:00,MAIN,Dessert of Day,other,3,28.00,84.00,98.00,0.00,14.70,0,0,0,mada,S003
T20260410-02986,2026-04-10T15:20:00,MAIN,Croissant,other,1,14.00,14.00,63.00,0.00,9.45,0,0,0,cash,S005
T20260410-02986,2026-04-10T15:20:00,MAIN,Bottled Water,other,1,5.00,5.00,63.00,0.00,9.45,0,0,0,cash,S005
T20260410-02986,2026-04-10T15:20:00,MAIN,Mocha,beverage,1,24.00,24.00,63.00,0.00,9.45,0,0,0,cash,S005
T20260410-02986,2026-04-10T15:20:00,MAIN,Cappuccino,other,1,20.00,20.00,63.00,0.00,9.45,0,0,0,cash,S005
T20260410-02987,2026-04-10T17:31:00,MAIN,Bottled Water,other,1,5.00,5.00,75.00,0.00,11.25,0,0,0,mastercard,S001
T20260410-02987,2026-04-10T17:31:00,MAIN,Dessert of Day,other,1,28.00,28.00,75.00,0.00,11.25,0,0,0,mastercard,S001
T20260410-02987,2026-04-10T17:31:00,MAIN,Cappuccino,other,1,20.00,20.00,75.00,0.00,11.25,0,0,0,mastercard,S001
T20260410-02987,2026-04-10T17:31:00,MAIN,Flat White,other,1,22.00,22.00,75.00,0.00,11.25,0,0,0,mastercard,S001
T20260410-02988,2026-04-10T13:22:00,MAIN,Dessert of Day,other,1,28.00,28.00,28.00,0.00,4.20,0,0,0,cash,S005
T20260410-02989,2026-04-10T09:21:00,MAIN,Croissant,other,3,14.00,42.00,129.00,0.00,19.35,0,0,0,apple_pay,S001
T20260410-02989,2026-04-10T09:21:00,MAIN,Flat White,other,1,22.00,22.00,129.00,0.00,19.35,0,0,0,apple_pay,S001
T20260410-02989,2026-04-10T09:21:00,MAIN,Cappuccino,other,1,20.00,20.00,129.00,0.00,19.35,0,0,0,apple_pay,S001
T20260410-02989,2026-04-10T09:21:00,MAIN,Breakfast Set,food,1,45.00,45.00,129.00,0.00,19.35,0,0,0,apple_pay,S001
T20260410-02990,2026-04-10T16:26:00,MAIN,Mocha,beverage,2,24.00,48.00,66.00,0.00,9.90,0,0,1,mastercard,S001
T20260410-02990,2026-04-10T16:26:00,MAIN,Latte,beverage,1,18.00,18.00,66.00,0.00,9.90,0,0,1,mastercard,S001
T20260410-02991,2026-04-10T09:00:00,MAIN,Bottled Water,other,1,5.00,5.00,49.00,0.00,7.35,0,0,0,cash,S005
T20260410-02991,2026-04-10T09:00:00,MAIN,Flat White,other,2,22.00,44.00,49.00,0.00,7.35,0,0,0,cash,S005
T20260410-02992,2026-04-10T19:26:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,visa,S004
T20260410-02993,2026-04-10T21:46:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,76.00,0.00,11.40,0,0,0,mastercard,S005
T20260410-02993,2026-04-10T21:46:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,76.00,0.00,11.40,0,0,0,mastercard,S005
T20260410-02994,2026-04-10T19:11:00,MAIN,Bottled Water,other,1,5.00,5.00,153.00,0.00,22.95,0,0,0,cash,S004
T20260410-02994,2026-04-10T19:11:00,MAIN,Chicken Sandwich,food,3,38.00,114.00,153.00,0.00,22.95,0,0,0,cash,S004
T20260410-02994,2026-04-10T19:11:00,MAIN,Latte,beverage,1,18.00,18.00,153.00,0.00,22.95,0,0,0,cash,S004
T20260410-02994,2026-04-10T19:11:00,MAIN,Iced Americano,other,1,16.00,16.00,153.00,0.00,22.95,0,0,0,cash,S004
T20260410-02995,2026-04-10T13:48:00,MAIN,Flat White,other,2,22.00,44.00,60.00,0.00,9.00,0,0,0,mada,S004
T20260410-02995,2026-04-10T13:48:00,MAIN,Iced Americano,other,1,16.00,16.00,60.00,0.00,9.00,0,0,0,mada,S004
T20260410-02996,2026-04-10T10:04:00,MAIN,Mocha,beverage,2,24.00,48.00,114.00,0.00,17.10,0,0,0,visa,S004
T20260410-02996,2026-04-10T10:04:00,MAIN,Mocha,beverage,2,24.00,48.00,114.00,0.00,17.10,0,0,0,visa,S004
T20260410-02996,2026-04-10T10:04:00,MAIN,Latte,beverage,1,18.00,18.00,114.00,0.00,17.10,0,0,0,visa,S004
T20260410-02997,2026-04-10T11:05:00,MAIN,Iced Americano,other,1,16.00,16.00,16.00,0.00,2.40,0,0,0,mada,S002
T20260410-02998,2026-04-10T08:03:00,MAIN,Iced Americano,other,2,16.00,32.00,50.00,0.00,7.50,0,0,0,mada,S002
T20260410-02998,2026-04-10T08:03:00,MAIN,Latte,beverage,1,18.00,18.00,50.00,0.00,7.50,0,0,0,mada,S002
T20260410-02999,2026-04-10T11:53:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,apple_pay,S004
T20260410-03000,2026-04-10T13:57:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,103.00,0.00,15.45,0,0,0,mastercard,S005
T20260410-03000,2026-04-10T13:57:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,103.00,0.00,15.45,0,0,0,mastercard,S005
T20260410-03000,2026-04-10T13:57:00,MAIN,Bottled Water,other,1,5.00,5.00,103.00,0.00,15.45,0,0,0,mastercard,S005
T20260410-03000,2026-04-10T13:57:00,MAIN,Flat White,other,1,22.00,22.00,103.00,0.00,15.45,0,0,0,mastercard,S005
T20260410-03001,2026-04-10T11:51:00,MAIN,Dessert of Day,other,1,28.00,28.00,48.00,0.00,7.20,0,0,0,mastercard,S002
T20260410-03001,2026-04-10T11:51:00,MAIN,Cappuccino,other,1,20.00,20.00,48.00,0.00,7.20,0,0,0,mastercard,S002
T20260410-03002,2026-04-10T10:49:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,mastercard,S004
T20260410-03003,2026-04-10T20:37:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,apple_pay,S003
T20260410-03004,2026-04-10T20:22:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,65.00,0.00,9.75,0,0,0,mastercard,S002
T20260410-03004,2026-04-10T20:22:00,MAIN,Bottled Water,other,1,5.00,5.00,65.00,0.00,9.75,0,0,0,mastercard,S002
T20260410-03004,2026-04-10T20:22:00,MAIN,Flat White,other,1,22.00,22.00,65.00,0.00,9.75,0,0,0,mastercard,S002
T20260410-03005,2026-04-10T19:31:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,mada,S001
T20260410-03006,2026-04-10T18:00:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,mada,S004
T20260410-03007,2026-04-10T12:28:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,42.00,0.00,6.30,0,0,0,visa,S002
T20260410-03007,2026-04-10T12:28:00,MAIN,Iced Americano,other,1,16.00,16.00,42.00,0.00,6.30,0,0,0,visa,S002
T20260410-03008,2026-04-10T16:45:00,MAIN,Mocha,beverage,1,24.00,24.00,44.00,0.00,6.60,0,0,0,cash,S001
T20260410-03008,2026-04-10T16:45:00,MAIN,Cappuccino,other,1,20.00,20.00,44.00,0.00,6.60,0,0,0,cash,S001
T20260410-03009,2026-04-10T19:54:00,MAIN,Flat White,other,1,22.00,22.00,22.00,0.00,3.30,0,0,0,apple_pay,S004
T20260410-03010,2026-04-10T19:25:00,MAIN,Cappuccino,other,1,20.00,20.00,58.00,0.00,8.70,0,0,0,mada,S003
T20260410-03010,2026-04-10T19:25:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,58.00,0.00,8.70,0,0,0,mada,S003
T20260410-03011,2026-04-10T13:09:00,MAIN,Latte,beverage,1,18.00,18.00,37.00,0.00,5.55,0,0,0,mastercard,S005
T20260410-03011,2026-04-10T13:09:00,MAIN,Bottled Water,other,1,5.00,5.00,37.00,0.00,5.55,0,0,0,mastercard,S005
T20260410-03011,2026-04-10T13:09:00,MAIN,Croissant,other,1,14.00,14.00,37.00,0.00,5.55,0,0,0,mastercard,S005
T20260410-03012,2026-04-10T20:50:00,MAIN,Iced Americano,other,1,16.00,16.00,106.00,0.00,15.90,0,0,0,apple_pay,S001
T20260410-03012,2026-04-10T20:50:00,MAIN,Breakfast Set,food,2,45.00,90.00,106.00,0.00,15.90,0,0,0,apple_pay,S001
T20260410-03013,2026-04-10T21:21:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,mada,S003
T20260410-03014,2026-04-10T17:47:00,MAIN,Flat White,other,1,22.00,22.00,48.00,0.00,7.20,0,0,0,apple_pay,S002
T20260410-03014,2026-04-10T17:47:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,48.00,0.00,7.20,0,0,0,apple_pay,S002
T20260410-03015,2026-04-10T11:38:00,MAIN,Flat White,other,1,22.00,22.00,77.00,0.00,11.55,0,0,0,apple_pay,S002
T20260410-03015,2026-04-10T11:38:00,MAIN,Bottled Water,other,1,5.00,5.00,77.00,0.00,11.55,0,0,0,apple_pay,S002
T20260410-03015,2026-04-10T11:38:00,MAIN,Flat White,other,1,22.00,22.00,77.00,0.00,11.55,0,0,0,apple_pay,S002
T20260410-03015,2026-04-10T11:38:00,MAIN,Dessert of Day,other,1,28.00,28.00,77.00,0.00,11.55,0,0,0,apple_pay,S002
T20260410-03016,2026-04-10T13:56:00,MAIN,Flat White,other,1,22.00,22.00,56.00,0.00,8.40,0,0,0,mastercard,S001
T20260410-03016,2026-04-10T13:56:00,MAIN,Latte,beverage,1,18.00,18.00,56.00,0.00,8.40,0,0,0,mastercard,S001
T20260410-03016,2026-04-10T13:56:00,MAIN,Iced Americano,other,1,16.00,16.00,56.00,0.00,8.40,0,0,0,mastercard,S001
T20260410-03017,2026-04-10T16:46:00,MAIN,Mocha,beverage,1,24.00,24.00,48.00,0.00,7.20,0,0,0,mada,S004
T20260410-03017,2026-04-10T16:46:00,MAIN,Mocha,beverage,1,24.00,24.00,48.00,0.00,7.20,0,0,0,mada,S004
T20260410-03018,2026-04-10T18:14:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,mada,S004
T20260410-03019,2026-04-10T20:35:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,visa,S005
T20260410-03020,2026-04-10T20:09:00,MAIN,Breakfast Set,food,1,45.00,45.00,76.00,0.00,11.40,0,0,0,mastercard,S001
T20260410-03020,2026-04-10T20:09:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,76.00,0.00,11.40,0,0,0,mastercard,S001
T20260410-03020,2026-04-10T20:09:00,MAIN,Bottled Water,other,1,5.00,5.00,76.00,0.00,11.40,0,0,0,mastercard,S001
T20260411-03021,2026-04-11T20:56:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,165.00,0.00,24.75,0,0,0,visa,S003
T20260411-03021,2026-04-11T20:56:00,MAIN,Flat White,other,2,22.00,44.00,165.00,0.00,24.75,0,0,0,visa,S003
T20260411-03021,2026-04-11T20:56:00,MAIN,Breakfast Set,food,1,45.00,45.00,165.00,0.00,24.75,0,0,0,visa,S003
T20260411-03022,2026-04-11T09:38:00,MAIN,Cappuccino,other,2,20.00,40.00,68.00,0.00,10.20,0,0,0,apple_pay,S002
T20260411-03022,2026-04-11T09:38:00,MAIN,Dessert of Day,other,1,28.00,28.00,68.00,0.00,10.20,0,0,0,apple_pay,S002
T20260411-03023,2026-04-11T14:34:00,MAIN,Bottled Water,other,2,5.00,10.00,30.00,0.00,4.50,0,0,0,mastercard,S001
T20260411-03023,2026-04-11T14:34:00,MAIN,Cappuccino,other,1,20.00,20.00,30.00,0.00,4.50,0,0,0,mastercard,S001
T20260411-03024,2026-04-11T13:02:00,MAIN,Bottled Water,other,1,5.00,5.00,5.00,0.00,0.75,0,0,0,apple_pay,S003
T20260411-03025,2026-04-11T19:08:00,MAIN,Cappuccino,other,1,20.00,20.00,163.00,0.00,24.45,0,0,0,apple_pay,S001
T20260411-03025,2026-04-11T19:08:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,163.00,0.00,24.45,0,0,0,apple_pay,S001
T20260411-03025,2026-04-11T19:08:00,MAIN,Breakfast Set,food,1,45.00,45.00,163.00,0.00,24.45,0,0,0,apple_pay,S001
T20260411-03025,2026-04-11T19:08:00,MAIN,Mocha,beverage,3,24.00,72.00,163.00,0.00,24.45,0,0,0,apple_pay,S001
T20260411-03026,2026-04-11T10:56:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,mastercard,S005
T20260411-03027,2026-04-11T10:47:00,MAIN,Matcha Latte,beverage,2,26.00,52.00,94.00,0.00,14.10,0,0,0,mada,S003
T20260411-03027,2026-04-11T10:47:00,MAIN,Dessert of Day,other,1,28.00,28.00,94.00,0.00,14.10,0,0,0,mada,S003
T20260411-03027,2026-04-11T10:47:00,MAIN,Croissant,other,1,14.00,14.00,94.00,0.00,14.10,0,0,0,mada,S003
T20260411-03028,2026-04-11T09:24:00,MAIN,Latte,beverage,1,18.00,18.00,32.00,0.00,4.80,0,0,0,cash,S003
T20260411-03028,2026-04-11T09:24:00,MAIN,Croissant,other,1,14.00,14.00,32.00,0.00,4.80,0,0,0,cash,S003
T20260411-03029,2026-04-11T15:20:00,MAIN,Flat White,other,1,22.00,22.00,22.00,0.00,3.30,0,0,0,mada,S001
T20260411-03030,2026-04-11T18:26:00,MAIN,Iced Americano,other,1,16.00,16.00,80.00,0.00,12.00,0,0,0,cash,S001
T20260411-03030,2026-04-11T18:26:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,80.00,0.00,12.00,0,0,0,cash,S001
T20260411-03030,2026-04-11T18:26:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,80.00,0.00,12.00,0,0,0,cash,S001
T20260411-03031,2026-04-11T16:53:00,MAIN,Croissant,other,2,14.00,28.00,70.00,0.00,10.50,0,0,0,mastercard,S001
T20260411-03031,2026-04-11T16:53:00,MAIN,Croissant,other,3,14.00,42.00,70.00,0.00,10.50,0,0,0,mastercard,S001
T20260411-03032,2026-04-11T18:15:00,MAIN,Bottled Water,other,1,5.00,5.00,45.00,0.00,6.75,0,0,0,mastercard,S003
T20260411-03032,2026-04-11T18:15:00,MAIN,Flat White,other,1,22.00,22.00,45.00,0.00,6.75,0,0,0,mastercard,S003
T20260411-03032,2026-04-11T18:15:00,MAIN,Latte,beverage,1,18.00,18.00,45.00,0.00,6.75,0,0,0,mastercard,S003
T20260411-03033,2026-04-11T11:06:00,MAIN,Latte,beverage,1,18.00,18.00,62.00,0.00,9.30,0,0,0,mada,S002
T20260411-03033,2026-04-11T11:06:00,MAIN,Flat White,other,2,22.00,44.00,62.00,0.00,9.30,0,0,0,mada,S002
T20260411-03034,2026-04-11T15:56:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,120.00,0.00,18.00,0,0,0,mastercard,S001
T20260411-03034,2026-04-11T15:56:00,MAIN,Mocha,beverage,3,24.00,72.00,120.00,0.00,18.00,0,0,0,mastercard,S001
T20260411-03034,2026-04-11T15:56:00,MAIN,Flat White,other,1,22.00,22.00,120.00,0.00,18.00,0,0,0,mastercard,S001
T20260411-03035,2026-04-11T12:18:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,apple_pay,S004
T20260411-03036,2026-04-11T13:50:00,MAIN,Bottled Water,other,1,5.00,5.00,24.00,0.00,3.60,0,0,0,cash,S004
T20260411-03036,2026-04-11T13:50:00,MAIN,Bottled Water,other,1,5.00,5.00,24.00,0.00,3.60,0,0,0,cash,S004
T20260411-03036,2026-04-11T13:50:00,MAIN,Croissant,other,1,14.00,14.00,24.00,0.00,3.60,0,0,0,cash,S004
T20260411-03037,2026-04-11T17:09:00,MAIN,Dessert of Day,other,1,28.00,28.00,46.00,0.00,6.90,0,0,0,cash,S003
T20260411-03037,2026-04-11T17:09:00,MAIN,Latte,beverage,1,18.00,18.00,46.00,0.00,6.90,0,0,0,cash,S003
T20260411-03038,2026-04-11T19:08:00,MAIN,Iced Americano,other,1,16.00,16.00,36.00,0.00,5.40,0,0,0,mada,S001
T20260411-03038,2026-04-11T19:08:00,MAIN,Cappuccino,other,1,20.00,20.00,36.00,0.00,5.40,0,0,0,mada,S001
T20260411-03039,2026-04-11T09:41:00,MAIN,Flat White,other,1,22.00,22.00,102.00,0.00,15.30,0,0,0,mada,S004
T20260411-03039,2026-04-11T09:41:00,MAIN,Iced Americano,other,1,16.00,16.00,102.00,0.00,15.30,0,0,0,mada,S004
T20260411-03039,2026-04-11T09:41:00,MAIN,Flat White,other,2,22.00,44.00,102.00,0.00,15.30,0,0,0,mada,S004
T20260411-03039,2026-04-11T09:41:00,MAIN,Cappuccino,other,1,20.00,20.00,102.00,0.00,15.30,0,0,0,mada,S004
T20260411-03040,2026-04-11T13:16:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,mastercard,S002
T20260411-03041,2026-04-11T20:19:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,38.00,0.00,5.70,0,0,0,apple_pay,S003
T20260411-03042,2026-04-11T12:32:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,76.00,0.00,11.40,0,0,0,mastercard,S003
T20260411-03043,2026-04-11T11:34:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,cash,S004
T20260411-03044,2026-04-11T10:42:00,MAIN,Iced Americano,other,1,16.00,16.00,16.00,0.00,2.40,0,0,0,mada,S004
T20260411-03045,2026-04-11T09:58:00,MAIN,Croissant,other,1,14.00,14.00,90.00,0.00,13.50,0,0,0,cash,S005
T20260411-03045,2026-04-11T09:58:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,90.00,0.00,13.50,0,0,0,cash,S005
T20260411-03045,2026-04-11T09:58:00,MAIN,Mocha,beverage,1,24.00,24.00,90.00,0.00,13.50,0,0,0,cash,S005
T20260411-03045,2026-04-11T09:58:00,MAIN,Croissant,other,1,14.00,14.00,90.00,0.00,13.50,0,0,0,cash,S005
T20260411-03046,2026-04-11T17:49:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,cash,S004
T20260411-03047,2026-04-11T19:24:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,cash,S005
T20260411-03048,2026-04-11T15:54:00,MAIN,Flat White,other,2,22.00,44.00,58.00,0.00,8.70,0,0,0,cash,S005
T20260411-03048,2026-04-11T15:54:00,MAIN,Croissant,other,1,14.00,14.00,58.00,0.00,8.70,0,0,0,cash,S005
T20260411-03049,2026-04-11T20:03:00,MAIN,Matcha Latte,beverage,3,26.00,78.00,78.00,0.00,11.70,0,0,0,cash,S003
T20260411-03050,2026-04-11T09:44:00,MAIN,Breakfast Set,food,2,45.00,90.00,90.00,0.00,13.50,0,0,0,apple_pay,S001
T20260411-03051,2026-04-11T09:12:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,cash,S002
T20260411-03052,2026-04-11T12:18:00,MAIN,Breakfast Set,food,1,45.00,45.00,50.00,0.00,7.50,0,0,0,mastercard,S002
T20260411-03052,2026-04-11T12:18:00,MAIN,Bottled Water,other,1,5.00,5.00,50.00,0.00,7.50,0,0,0,mastercard,S002
T20260411-03053,2026-04-11T11:58:00,MAIN,Matcha Latte,beverage,3,26.00,78.00,78.00,0.00,11.70,0,0,0,cash,S002
T20260411-03054,2026-04-11T09:20:00,MAIN,Bottled Water,other,2,5.00,10.00,34.00,0.00,5.10,1,0,0,cash,S003
T20260411-03054,2026-04-11T09:20:00,MAIN,Mocha,beverage,1,24.00,24.00,34.00,0.00,5.10,1,0,0,cash,S003
T20260411-03055,2026-04-11T11:02:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,mada,S003
T20260411-03056,2026-04-11T08:23:00,MAIN,Flat White,other,1,22.00,22.00,50.00,0.00,7.50,0,0,0,mada,S005
T20260411-03056,2026-04-11T08:23:00,MAIN,Dessert of Day,other,1,28.00,28.00,50.00,0.00,7.50,0,0,0,mada,S005
T20260411-03057,2026-04-11T13:21:00,MAIN,Dessert of Day,other,1,28.00,28.00,42.00,0.00,6.30,0,0,0,mada,S005
T20260411-03057,2026-04-11T13:21:00,MAIN,Croissant,other,1,14.00,14.00,42.00,0.00,6.30,0,0,0,mada,S005
T20260411-03058,2026-04-11T11:16:00,MAIN,Flat White,other,1,22.00,22.00,74.00,0.00,11.10,0,0,0,mastercard,S003
T20260411-03058,2026-04-11T11:16:00,MAIN,Matcha Latte,beverage,2,26.00,52.00,74.00,0.00,11.10,0,0,0,mastercard,S003
T20260411-03059,2026-04-11T17:04:00,MAIN,Cappuccino,other,1,20.00,20.00,160.00,0.00,24.00,0,0,0,mada,S001
T20260411-03059,2026-04-11T17:04:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,160.00,0.00,24.00,0,0,0,mada,S001
T20260411-03059,2026-04-11T17:04:00,MAIN,Mocha,beverage,1,24.00,24.00,160.00,0.00,24.00,0,0,0,mada,S001
T20260411-03059,2026-04-11T17:04:00,MAIN,Cappuccino,other,2,20.00,40.00,160.00,0.00,24.00,0,0,0,mada,S001
T20260412-03060,2026-04-12T17:27:00,MAIN,Bottled Water,other,1,5.00,5.00,19.00,0.00,2.85,0,0,0,visa,S001
T20260412-03060,2026-04-12T17:27:00,MAIN,Croissant,other,1,14.00,14.00,19.00,0.00,2.85,0,0,0,visa,S001
T20260412-03061,2026-04-12T20:17:00,MAIN,Breakfast Set,food,2,45.00,90.00,90.00,0.00,13.50,0,0,0,apple_pay,S002
T20260412-03062,2026-04-12T11:37:00,MAIN,Mocha,beverage,1,24.00,24.00,50.00,0.00,7.50,0,0,1,visa,S005
T20260412-03062,2026-04-12T11:37:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,50.00,0.00,7.50,0,0,1,visa,S005
T20260412-03063,2026-04-12T16:14:00,MAIN,Flat White,other,1,22.00,22.00,117.00,0.00,17.55,0,0,0,mastercard,S003
T20260412-03063,2026-04-12T16:14:00,MAIN,Breakfast Set,food,1,45.00,45.00,117.00,0.00,17.55,0,0,0,mastercard,S003
T20260412-03063,2026-04-12T16:14:00,MAIN,Bottled Water,other,1,5.00,5.00,117.00,0.00,17.55,0,0,0,mastercard,S003
T20260412-03063,2026-04-12T16:14:00,MAIN,Breakfast Set,food,1,45.00,45.00,117.00,0.00,17.55,0,0,0,mastercard,S003
T20260412-03064,2026-04-12T10:22:00,MAIN,Iced Americano,other,1,16.00,16.00,34.00,0.00,5.10,0,0,0,mastercard,S005
T20260412-03064,2026-04-12T10:22:00,MAIN,Latte,beverage,1,18.00,18.00,34.00,0.00,5.10,0,0,0,mastercard,S005
T20260412-03065,2026-04-12T20:34:00,MAIN,Cappuccino,other,1,20.00,20.00,65.00,0.00,9.75,0,0,0,cash,S005
T20260412-03065,2026-04-12T20:34:00,MAIN,Breakfast Set,food,1,45.00,45.00,65.00,0.00,9.75,0,0,0,cash,S005
T20260412-03066,2026-04-12T19:18:00,MAIN,Matcha Latte,beverage,3,26.00,78.00,92.00,0.00,13.80,0,0,0,visa,S003
T20260412-03066,2026-04-12T19:18:00,MAIN,Croissant,other,1,14.00,14.00,92.00,0.00,13.80,0,0,0,visa,S003
T20260412-03067,2026-04-12T14:25:00,MAIN,Iced Americano,other,1,16.00,16.00,110.00,0.00,16.50,0,0,0,mada,S002
T20260412-03067,2026-04-12T14:25:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,110.00,0.00,16.50,0,0,0,mada,S002
T20260412-03067,2026-04-12T14:25:00,MAIN,Dessert of Day,other,2,28.00,56.00,110.00,0.00,16.50,0,0,0,mada,S002
T20260412-03068,2026-04-12T17:43:00,MAIN,Bottled Water,other,1,5.00,5.00,41.00,0.00,6.15,0,0,0,mada,S001
T20260412-03068,2026-04-12T17:43:00,MAIN,Latte,beverage,2,18.00,36.00,41.00,0.00,6.15,0,0,0,mada,S001
T20260412-03069,2026-04-12T11:37:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,visa,S005
T20260412-03070,2026-04-12T18:50:00,MAIN,Bottled Water,other,3,5.00,15.00,15.00,0.00,2.25,0,0,0,apple_pay,S003
T20260412-03071,2026-04-12T20:27:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,86.00,0.00,12.90,0,0,0,mastercard,S005
